                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.52968,                 1.0914,                 1.0287,                0.44518,                 0.8458,                0.64065,                0.58326,                0.40326,                 1.3076,                0.94127,               0.004984,               0.004984,               0.004984
                    154,                0.53211,                 1.0905,                 1.0257,                0.48136,                0.80995,                0.57853,                0.53376,                0.37275,                 1.2314,                0.93065,               0.004951,               0.004951,               0.004951
                    155,                0.54207,                 1.1344,                 1.0305,                 0.3615,                 0.8443,                0.64166,                0.58967,                 0.3754,                 1.0263,                0.93024,               0.004918,               0.004918,               0.004918
                    156,                0.54435,                 1.1184,                 1.0326,                0.47613,                0.84099,                0.63317,                0.59312,                0.34735,                 1.0116,                0.91385,               0.004885,               0.004885,               0.004885
                    157,                0.51536,                 1.0954,                 1.0067,                0.42533,                0.80638,                0.58224,                0.52989,                0.37444,                 1.1287,                  0.929,               0.004852,               0.004852,               0.004852
                    158,                0.53075,                 1.0934,                   1.04,                0.55461,                0.77056,                0.64046,                0.59475,                 0.3527,                 1.0449,                0.90367,               0.004819,               0.004819,               0.004819
                    159,                 0.5356,                 1.1293,                 1.0277,                0.51052,                0.84359,                0.61641,                0.57456,                0.36799,                 1.1389,                0.93315,               0.004786,               0.004786,               0.004786
                    160,                 0.5165,                 1.1062,                 1.0164,                0.41694,                0.71286,                0.61169,                0.56121,                0.37998,                 1.1577,                0.93182,               0.004753,               0.004753,               0.004753
                    161,                0.52148,                  1.058,                 1.0207,                0.43551,                0.76891,                0.65455,                0.60857,                0.36533,                 1.0937,                0.91452,                0.00472,                0.00472,                0.00472
                    162,                0.52052,                 1.0827,                 1.0175,                0.49328,                0.79271,                0.64349,                0.59542,                 0.3776,                  1.179,                0.91948,               0.004687,               0.004687,               0.004687
                    163,                0.53364,                 1.0761,                 1.0228,                 0.4892,                0.83196,                 0.6584,                0.60355,                0.38437,                 1.0879,                0.90412,               0.004654,               0.004654,               0.004654
                    164,                0.52823,                 1.0788,                 1.0204,                0.51464,                0.75783,                0.64422,                0.60746,                  0.337,                 1.1418,                0.89951,               0.004621,               0.004621,               0.004621
                    165,                 0.5338,                 1.0631,                 1.0305,                0.46831,                   0.79,                0.61024,                0.56543,                0.34988,                 1.2011,                0.92435,               0.004588,               0.004588,               0.004588
                    166,                0.50483,                 1.0544,                 1.0206,                0.51413,                0.78527,                0.64099,                0.60433,                 0.3333,                  1.019,                0.89922,               0.004555,               0.004555,               0.004555
                    167,                0.54153,                 1.0947,                  1.031,                0.51245,                0.78918,                 0.6287,                0.58401,                0.34508,                  1.077,                0.90738,               0.004522,               0.004522,               0.004522
                    168,                0.52345,                  1.094,                 1.0254,                0.53761,                0.86315,                0.65477,                0.60673,                0.36082,                 1.0764,                 0.9279,               0.004489,               0.004489,               0.004489
                    169,                 0.5366,                 1.0711,                 1.0428,                0.49915,                0.82565,                0.65445,                0.60773,                0.37736,                 1.0264,                0.93884,               0.004456,               0.004456,               0.004456
                    170,                0.54822,                 1.1073,                 1.0415,                0.53784,                0.80487,                0.64348,                0.59283,                0.36682,                  1.084,                0.92558,               0.004423,               0.004423,               0.004423
                    171,                0.52983,                 1.0988,                 1.0129,                0.52343,                0.76632,                 0.6419,                0.59602,                0.33415,                 1.1221,                0.91028,                0.00439,                0.00439,                0.00439
                    172,                0.53311,                   1.07,                 1.0375,                0.42287,                0.87697,                0.63534,                0.59251,                0.36764,                 1.0227,                0.92813,               0.004357,               0.004357,               0.004357
                    173,                0.53129,                 1.0561,                 1.0213,                0.51634,                0.83526,                0.64883,                0.60298,                 0.3605,                 0.9931,                 0.9168,               0.004324,               0.004324,               0.004324
                    174,                0.54604,                   1.08,                 1.0412,                0.47224,                0.82309,                 0.6262,                0.57811,                0.37156,                 1.0687,                0.93499,               0.004291,               0.004291,               0.004291
                    175,                0.52231,                 1.0479,                 1.0139,                0.53382,                 0.8375,                0.63683,                0.60164,                0.35203,                 1.1157,                0.91162,               0.004258,               0.004258,               0.004258
                    176,                0.52135,                 1.0494,                 1.0117,                0.54066,                0.83102,                0.65121,                0.60154,                0.35397,                  1.097,                0.90669,               0.004225,               0.004225,               0.004225
                    177,                0.51534,                 1.0531,                 1.0096,                 0.4481,                0.87736,                 0.6348,                0.59711,                0.33667,                 1.1185,                0.89985,               0.004192,               0.004192,               0.004192
                    178,                0.50401,                 1.0563,                 1.0005,                 0.5069,                0.86095,                0.64391,                0.60504,                0.33134,                 1.0081,                0.89216,               0.004159,               0.004159,               0.004159
                    179,                0.51771,                  1.074,                 1.0147,                0.46045,                0.73386,                0.61323,                0.57821,                0.34177,                  1.269,                0.91834,               0.004126,               0.004126,               0.004126
                    180,                0.48509,                 1.0311,                0.98169,                0.46289,                0.82653,                0.67197,                0.63069,                0.35123,                0.97742,                0.91234,               0.004093,               0.004093,               0.004093
                    181,                0.51057,                 1.0503,                 1.0048,                0.49838,                0.86606,                0.63312,                0.59142,                0.34193,                0.98513,                0.92023,                0.00406,                0.00406,                0.00406
                    182,                0.51067,                 1.0121,                 1.0047,                0.53284,                0.80184,                0.64556,                0.59361,                0.37479,                 1.2789,                0.94474,               0.004027,               0.004027,               0.004027
                    183,                0.50011,                 1.0112,                0.99868,                0.51643,                0.74562,                0.64511,                0.59344,                0.33925,                 1.1632,                0.90998,               0.003994,               0.003994,               0.003994
                    184,                0.51962,                 1.0246,                 1.0151,                0.59124,                0.85348,                0.65364,                0.60253,                0.34419,                0.98037,                0.90617,               0.003961,               0.003961,               0.003961
                    185,                0.51849,                 1.0324,                  1.007,                0.56239,                0.81125,                0.63267,                0.59234,                 0.3337,                 1.0296,                0.89781,               0.003928,               0.003928,               0.003928
                    186,                0.50636,                 1.0143,                 1.0018,                0.46552,                0.86975,                  0.619,                 0.5815,                 0.3185,                 1.0039,                0.89849,               0.003895,               0.003895,               0.003895
                    187,                 0.4968,                  1.014,                 0.9952,                0.47952,                0.84804,                 0.6475,                0.60909,                0.34233,                0.99626,                0.89065,               0.003862,               0.003862,               0.003862
                    188,                0.50354,                 1.0479,                0.99601,                0.45567,                0.79808,                0.62751,                0.58584,                0.36037,                 1.1328,                0.93275,               0.003829,               0.003829,               0.003829
                    189,                 0.5002,                0.98701,                 1.0038,                0.47966,                 0.8462,                0.63242,                0.58683,                0.36287,                 1.0542,                0.91152,               0.003796,               0.003796,               0.003796
                    190,                0.52486,                 1.0492,                 1.0178,                0.43046,                0.78046,                0.60419,                0.56756,                0.33761,                 1.4037,                0.90503,               0.003763,               0.003763,               0.003763
                    191,                0.50043,                 1.0234,                0.98936,                0.50939,                0.84976,                0.63382,                0.60062,                0.33654,                 1.0366,                0.90179,                0.00373,                0.00373,                0.00373
                    192,                0.51424,                 1.0305,                  1.011,                0.46971,                0.84111,                0.61734,                0.57203,                  0.353,                 1.0165,                0.91914,               0.003697,               0.003697,               0.003697
                    193,                0.50062,                 1.0002,                 1.0076,                0.52126,                0.87778,                0.62898,                0.59033,                0.33157,                  1.056,                 0.8996,               0.003664,               0.003664,               0.003664
                    194,                0.50274,                0.99595,                 1.0108,                0.48599,                0.84751,                0.65225,                0.61837,                0.33353,                 1.0848,                0.90124,               0.003631,               0.003631,               0.003631
                    195,                0.50109,                 1.0097,                  1.001,                0.49883,                0.81703,                0.66069,                0.61692,                0.35595,                0.98787,                0.90964,               0.003598,               0.003598,               0.003598
                    196,                0.50039,                  1.038,                 1.0127,                0.51345,                 0.7636,                0.65169,                0.61701,                0.32513,                 1.0198,                0.90442,               0.003565,               0.003565,               0.003565
                    197,                0.49336,                0.98798,                0.98904,                0.56318,                0.82121,                0.63907,                0.60223,                0.31816,                0.98073,                0.88446,               0.003532,               0.003532,               0.003532
                    198,                 0.5003,                 1.0154,                0.99277,                0.55016,                0.87783,                0.65483,                0.61618,                0.31996,                0.93839,                0.89182,               0.003499,               0.003499,               0.003499
                    199,                0.48862,                0.97757,                0.99995,                 0.4967,                0.84961,                0.66017,                0.61972,                0.34792,                 1.0134,                0.89583,               0.003466,               0.003466,               0.003466
                    200,                0.51502,                 1.0015,                 1.0167,                0.47748,                0.80005,                0.64125,                0.59634,                0.32881,                 1.0576,                0.90176,               0.003433,               0.003433,               0.003433
                    201,                 0.4938,                0.98154,                0.99308,                0.50984,                0.83242,                0.61416,                0.58539,                0.33302,                 1.0526,                0.90183,                 0.0034,                 0.0034,                 0.0034
                    202,                0.50487,                0.98719,                 1.0184,                0.52161,                0.81351,                0.61064,                0.57297,                0.30905,                 1.1026,                0.88419,               0.003367,               0.003367,               0.003367
                    203,                0.50105,                 1.0033,                  1.003,                0.49122,                0.80289,                0.63974,                0.60071,                0.31163,                 1.0553,                0.89428,               0.003334,               0.003334,               0.003334
                    204,                0.48245,                0.99413,                  0.996,                0.52026,                 0.8049,                0.65298,                0.61188,                0.33795,                 1.0618,                0.89187,               0.003301,               0.003301,               0.003301
                    205,                0.47985,                0.97594,                0.99362,                0.48439,                0.79668,                0.59436,                0.55449,                 0.3365,                 1.0451,                0.90312,               0.003268,               0.003268,               0.003268
                    206,                0.48865,                0.95929,                0.99748,                0.51988,                 0.8433,                0.62648,                0.58896,                0.33529,                 0.9863,                0.89959,               0.003235,               0.003235,               0.003235
                    207,                0.48842,                0.94531,                0.99855,                0.55935,                0.81732,                0.65275,                0.61779,                0.31838,                0.94095,                0.89835,               0.003202,               0.003202,               0.003202
                    208,                0.50273,                0.97967,                  1.004,                0.53275,                0.83155,                0.65998,                0.61331,                0.33431,                  1.041,                0.88839,               0.003169,               0.003169,               0.003169
                    209,                0.47768,                0.98692,                0.99023,                0.49499,                0.88081,                0.64737,                0.60545,                 0.3134,                0.96806,                0.88789,               0.003136,               0.003136,               0.003136
                    210,                0.49717,                0.98956,                0.99584,                0.53548,                 0.8119,                0.63945,                0.59989,                0.32321,                 1.0414,                0.89115,               0.003103,               0.003103,               0.003103
                    211,                0.48734,                0.96848,                 1.0017,                0.47341,                0.70951,                0.65638,                0.61136,                0.33783,                 1.0551,                0.91896,                0.00307,                0.00307,                0.00307
                    212,                0.48577,                0.97177,                0.99262,                0.47364,                0.82832,                0.64742,                0.61003,                0.32586,                 1.1431,                0.89452,               0.003037,               0.003037,               0.003037
                    213,                0.50014,                 0.9517,                 1.0167,                0.51695,                0.70225,                  0.631,                0.59116,                0.34295,                 1.0014,                 0.9091,               0.003004,               0.003004,               0.003004
                    214,                0.49119,                0.98417,                  1.005,                0.51667,                0.81212,                0.64148,                0.60297,                0.33187,                 1.0394,                0.90753,               0.002971,               0.002971,               0.002971
                    215,                0.47895,                 0.9277,                0.99098,                0.58959,                0.73461,                0.63392,                0.59428,                0.32782,                0.97839,                 0.9022,               0.002938,               0.002938,               0.002938
                    216,                0.48769,                0.97264,                 1.0002,                0.55499,                0.79707,                0.66535,                0.63142,                0.32409,                 1.0003,                0.89916,               0.002905,               0.002905,               0.002905
                    217,                0.47139,                0.92664,                 0.9938,                 0.5091,                0.84479,                0.64286,                0.60691,                0.31158,                0.91837,                0.88512,               0.002872,               0.002872,               0.002872
                    218,                0.47827,                 0.8953,                0.98191,                0.50143,                0.83751,                0.64285,                0.60429,                0.32003,                0.97768,                0.89664,               0.002839,               0.002839,               0.002839
                    219,                0.50233,                0.97288,                 1.0078,                0.55001,                0.86858,                0.64562,                0.60356,                0.33033,                0.99456,                0.90256,               0.002806,               0.002806,               0.002806
                    220,                0.46693,                 0.9584,                0.97867,                   0.51,                0.84809,                0.63964,                0.59582,                0.32292,                  1.174,                0.90509,               0.002773,               0.002773,               0.002773
                    221,                0.46736,                0.93801,                0.98666,                0.53699,                0.82202,                0.65512,                0.61403,                0.32343,                 0.9256,                 0.8932,                0.00274,                0.00274,                0.00274
                    222,                0.48915,                0.95134,                0.99801,                0.51994,                0.81666,                0.65154,                0.60659,                 0.3278,                0.94283,                0.91125,               0.002707,               0.002707,               0.002707
                    223,                0.47425,                0.92388,                0.98698,                0.50889,                   0.83,                0.64543,                 0.6108,                0.31358,                  1.058,                0.89398,               0.002674,               0.002674,               0.002674
                    224,                0.47722,                0.95148,                0.98976,                0.54344,                 0.8644,                0.64746,                0.61324,                0.30741,                0.97726,                0.88673,               0.002641,               0.002641,               0.002641
                    225,                0.45391,                0.89068,                0.97141,                0.57009,                  0.829,                0.67757,                0.63915,                0.30968,                0.93045,                0.88178,               0.002608,               0.002608,               0.002608
                    226,                0.47403,                0.95564,                 1.0057,                0.54782,                0.77508,                0.66258,                0.62927,                 0.3022,                 1.0107,                0.86827,               0.002575,               0.002575,               0.002575
                    227,                0.46299,                0.89845,                0.98947,                0.46933,                0.81645,                 0.6568,                0.61882,                0.31381,                 0.9391,                0.88486,               0.002542,               0.002542,               0.002542
                    228,                0.46622,                0.91886,                 1.0022,                0.48228,                0.81812,                0.64302,                0.60676,                0.29908,                0.96498,                0.87576,               0.002509,               0.002509,               0.002509
                    229,                0.46705,                0.93839,                0.98499,                0.52852,                 0.8489,                0.65685,                0.62138,                0.29426,                0.96761,                 0.8768,               0.002476,               0.002476,               0.002476
                    230,                0.48726,                0.95722,                 1.0013,                 0.5407,                0.80256,                0.66495,                0.62123,                0.30988,                0.95068,                0.87906,               0.002443,               0.002443,               0.002443
                    231,                0.46589,                0.89145,                0.97046,                0.55614,                 0.8571,                0.68367,                0.64571,                0.31258,                  0.899,                0.87556,                0.00241,                0.00241,                0.00241
                    232,                0.45845,                0.84894,                0.98123,                0.56645,                0.85238,                0.66092,                0.62316,                0.32239,                 1.0096,                0.89491,               0.002377,               0.002377,               0.002377
                    233,                0.47295,                0.91441,                0.98989,                0.52748,                0.81336,                0.65746,                0.61798,                0.31665,                0.98257,                0.89631,               0.002344,               0.002344,               0.002344
                    234,                0.47469,                0.91854,                0.99454,                0.51825,                0.83472,                0.62973,                0.58905,                0.32291,                0.95102,                0.90643,               0.002311,               0.002311,               0.002311
                    235,                0.46982,                0.92131,                 0.9979,                0.53203,                0.85198,                0.63615,                0.59729,                0.32021,                0.94396,                0.90481,               0.002278,               0.002278,               0.002278
                    236,                0.46529,                0.91076,                 0.9864,                0.52845,                0.86322,                0.65829,                 0.6237,                0.30387,                0.98688,                0.88068,               0.002245,               0.002245,               0.002245
                    237,                0.46524,                0.89291,                0.99221,                0.48213,                0.81252,                 0.6205,                0.58039,                 0.3108,                0.96424,                0.89215,               0.002212,               0.002212,               0.002212
                    238,                0.47892,                0.91891,                0.99522,                 0.4628,                0.84434,                0.63691,                0.60396,                 0.2992,                 1.0742,                 0.8819,               0.002179,               0.002179,               0.002179
                    239,                0.46206,                0.89731,                0.98951,                 0.5596,                0.79785,                0.66028,                0.62347,                0.30366,                 1.0537,                0.88758,               0.002146,               0.002146,               0.002146
                    240,                0.45625,                0.88061,                0.97848,                0.51801,                0.88206,                0.66163,                0.62052,                0.31484,                 0.8997,                0.88837,               0.002113,               0.002113,               0.002113
                    241,                0.45486,                0.87228,                0.97022,                0.51398,                0.85278,                0.65269,                0.61586,                0.30705,                0.90618,                0.88066,                0.00208,                0.00208,                0.00208
                    242,                0.49149,                0.88612,                 1.0034,                0.50437,                0.82946,                0.65504,                0.61283,                0.31769,                0.91627,                0.89282,               0.002047,               0.002047,               0.002047
                    243,                0.46288,                0.89895,                0.98312,                0.48845,                0.87062,                0.66104,                0.62904,                0.30411,                 0.9879,                0.88292,               0.002014,               0.002014,               0.002014
                    244,                0.45463,                0.88068,                0.97738,                0.49344,                0.76557,                0.65098,                0.60814,                0.31105,                0.95086,                0.88545,               0.001981,               0.001981,               0.001981
                    245,                0.47357,                 0.8951,                0.99863,                0.49835,                 0.8706,                0.65544,                0.62125,                0.32213,                0.93355,                0.89777,               0.001948,               0.001948,               0.001948
                    246,                0.46657,                0.88446,                0.98453,                0.53875,                0.86411,                 0.6461,                0.61039,                0.30292,                  0.934,                 0.8803,               0.001915,               0.001915,               0.001915
                    247,                0.46347,                0.85585,                0.99245,                0.49053,                0.84211,                0.64071,                0.60431,                0.29354,                 1.0078,                0.86118,               0.001882,               0.001882,               0.001882
                    248,                0.44145,                0.86749,                0.97122,                0.50588,                0.88491,                 0.6499,                0.61911,                0.29307,                0.89568,                0.86992,               0.001849,               0.001849,               0.001849
                    249,                 0.4437,                0.86925,                 0.9686,                0.53256,                0.83818,                0.64317,                0.60745,                0.29119,                0.92507,                 0.8737,               0.001816,               0.001816,               0.001816
                    250,                0.44148,                0.85824,                0.97747,                0.54586,                0.78908,                 0.6283,                0.59973,                0.29252,                0.89609,                0.87163,               0.001783,               0.001783,               0.001783
                    251,                0.45755,                0.84084,                0.98378,                0.50623,                 0.8832,                 0.6501,                0.61638,                0.29148,                0.90274,                  0.869,                0.00175,                0.00175,                0.00175
                    252,                0.45537,                0.86411,                0.99209,                0.60324,                0.72303,                0.65872,                0.62861,                0.30024,                 0.9325,                 0.8799,               0.001717,               0.001717,               0.001717
                    253,                0.44372,                0.85032,                0.96876,                0.54353,                0.87964,                0.65834,                0.62528,                0.29952,                0.89015,                0.87317,               0.001684,               0.001684,               0.001684
                    254,                0.43978,                0.86516,                0.97218,                0.55303,                0.82477,                 0.6795,                0.64739,                0.29425,                0.88525,                0.86721,               0.001651,               0.001651,               0.001651
                    255,                0.45553,                0.85768,                0.98843,                0.54297,                0.81885,                0.65012,                0.61635,                0.29995,                0.92314,                 0.8746,               0.001618,               0.001618,               0.001618
                    256,                0.44351,                0.85302,                0.96948,                0.53021,                0.80528,                0.64147,                  0.607,                0.29524,                0.91712,                0.87707,               0.001585,               0.001585,               0.001585
                    257,                0.44793,                0.85152,                0.98001,                0.57911,                0.74896,                0.66257,                0.62987,                0.29184,                0.99355,                0.87466,               0.001552,               0.001552,               0.001552
                    258,                0.45216,                0.86699,                0.98743,                0.58276,                0.73775,                0.64376,                 0.6112,                0.29862,                0.93593,                0.87792,               0.001519,               0.001519,               0.001519
                    259,                0.43928,                0.84499,                0.97398,                0.54727,                0.89978,                0.63834,                0.60511,                0.29639,                0.88216,                0.88047,               0.001486,               0.001486,               0.001486
                    260,                 0.4472,                0.84184,                0.98442,                0.55827,                0.82155,                0.66483,                0.63209,                0.30458,                0.92975,                0.88436,               0.001453,               0.001453,               0.001453
                    261,                0.44581,                0.84867,                0.96683,                0.55372,                0.80271,                0.67968,                0.64491,                0.29408,                0.88857,                0.87865,                0.00142,                0.00142,                0.00142
                    262,                0.43779,                0.82801,                0.97648,                0.47877,                0.91936,                0.64998,                0.61478,                0.30041,                0.91213,                0.88246,               0.001387,               0.001387,               0.001387
                    263,                0.44031,                0.83233,                0.98118,                0.56895,                0.70474,                0.64039,                0.60881,                0.28962,                0.99432,                0.87565,               0.001354,               0.001354,               0.001354
                    264,                0.42798,                0.82201,                0.96486,                0.54689,                 0.8452,                0.66242,                0.62741,                0.27957,                0.92441,                0.86606,               0.001321,               0.001321,               0.001321
                    265,                0.43235,                0.78915,                0.97767,                0.61579,                0.74856,                0.65424,                0.61492,                 0.2944,                0.87911,                0.88162,               0.001288,               0.001288,               0.001288
                    266,                0.43599,                0.81433,                0.97142,                0.54606,                0.88248,                0.67628,                0.63987,                0.28304,                0.90467,                0.86984,               0.001255,               0.001255,               0.001255
                    267,                0.43326,                0.81497,                0.96952,                 0.5576,                0.83015,                0.67378,                0.64383,                0.29011,                0.88727,                0.86936,               0.001222,               0.001222,               0.001222
                    268,                0.43651,                0.81598,                0.96389,                 0.5527,                0.81155,                0.66282,                0.62794,                0.30203,                0.92212,                0.87582,               0.001189,               0.001189,               0.001189
                    269,                0.44855,                0.83098,                0.98146,                0.51052,                0.85118,                0.66879,                0.63462,                0.30024,                0.90713,                0.86911,               0.001156,               0.001156,               0.001156
                    270,                0.45104,                0.81617,                0.98811,                0.50911,                0.85985,                 0.6424,                0.60712,                0.29629,                0.94758,                0.87315,               0.001123,               0.001123,               0.001123
                    271,                0.43776,                0.80961,                0.98357,                0.51907,                0.88152,                0.66313,                0.62341,                0.28737,                0.89769,                0.87391,                0.00109,                0.00109,                0.00109
                    272,                0.42347,                0.79804,                0.97045,                0.51246,                 0.8958,                0.64752,                0.60916,                0.28062,                0.89827,                0.87264,               0.001057,               0.001057,               0.001057
                    273,                  0.436,                0.81543,                0.95666,                0.54836,                0.89741,                0.66933,                0.63797,                0.28129,                0.85561,                0.87061,               0.001024,               0.001024,               0.001024
                    274,                0.43184,                0.80502,                0.97392,                0.55733,                0.88663,                0.67243,                 0.6417,                0.28337,                0.85956,                0.87492,               0.000991,               0.000991,               0.000991
                    275,                0.42513,                0.78041,                0.96766,                 0.6238,                0.73947,                0.67921,                0.64565,                0.28853,                0.89815,                0.86662,               0.000958,               0.000958,               0.000958
                    276,                0.41698,                0.80447,                0.96517,                 0.5442,                0.87348,                0.67094,                0.63633,                  0.274,                0.85529,                 0.8584,               0.000925,               0.000925,               0.000925
                    277,                0.43064,                0.79718,                0.97466,                0.53878,                0.85519,                0.68466,                0.65202,                0.29088,                0.85639,                0.87541,               0.000892,               0.000892,               0.000892
                    278,                0.41585,                0.77305,                 0.9659,                0.56372,                0.85435,                0.68341,                 0.6512,                0.28744,                0.88101,                0.87024,               0.000859,               0.000859,               0.000859
                    279,                0.41669,                0.78445,                0.96025,                0.57294,                0.74758,                0.66974,                0.63567,                 0.2924,                0.88404,                0.87678,               0.000826,               0.000826,               0.000826
                    280,                 0.4307,                0.79645,                0.96238,                0.62361,                0.74935,                  0.671,                0.63564,                0.28123,                  0.877,                0.86655,               0.000793,               0.000793,               0.000793
                    281,                0.43223,                0.81077,                0.96577,                0.61313,                0.75636,                0.68026,                0.64934,                0.27646,                0.86809,                0.86187,                0.00076,                0.00076,                0.00076
                    282,                0.41992,                 0.7735,                0.94828,                0.59835,                0.77376,                0.68311,                0.65091,                 0.2771,                0.91429,                0.86631,               0.000727,               0.000727,               0.000727
                    283,                0.42122,                0.75811,                0.97305,                0.61639,                 0.7603,                0.68409,                0.65085,                0.27379,                 0.8969,                0.86461,               0.000694,               0.000694,               0.000694
                    284,                0.41618,                0.76316,                0.95984,                0.57561,                0.78912,                0.66557,                0.63201,                0.28586,                0.88256,                0.87161,               0.000661,               0.000661,               0.000661
                    285,                0.41654,                0.75707,                0.96155,                0.52445,                0.89124,                0.66343,                0.63309,                0.27824,                0.85243,                0.86998,               0.000628,               0.000628,               0.000628
                    286,                0.41755,                0.74697,                0.97432,                 0.5191,                0.91502,                 0.6516,                0.62328,                0.28006,                0.87386,                0.87124,               0.000595,               0.000595,               0.000595
                    287,                0.42784,                0.78151,                0.96655,                0.53463,                0.85082,                0.67618,                0.64411,                0.27624,                0.85818,                0.87284,               0.000562,               0.000562,               0.000562
                    288,                0.42213,                0.75833,                0.95931,                0.61353,                0.72938,                0.67624,                0.64303,                0.28651,                0.86593,                0.87528,               0.000529,               0.000529,               0.000529
                    289,                0.43349,                0.77181,                0.97941,                0.61111,                0.73976,                0.67844,                0.64196,                0.28156,                0.85725,                0.87131,               0.000496,               0.000496,               0.000496
                    290,                0.31651,                0.74972,                0.90373,                0.53153,                 0.8764,                0.66019,                0.62715,                0.28185,                0.86109,                0.87314,               0.000463,               0.000463,               0.000463
                    291,                0.31572,                0.71406,                0.90917,                0.54041,                0.86574,                0.65168,                0.62031,                0.27622,                 0.8888,                0.87114,                0.00043,                0.00043,                0.00043
                    292,                 0.3073,                0.66178,                0.90423,                0.54216,                0.86869,                 0.6853,                0.65798,                0.26862,                0.86227,                0.86231,               0.000397,               0.000397,               0.000397
                    293,                0.30849,                0.65974,                 0.9035,                0.52812,                0.83728,                0.65583,                0.62504,                0.27631,                0.85829,                0.86651,               0.000364,               0.000364,               0.000364
                    294,                0.30435,                 0.6701,                0.89433,                0.52837,                0.84845,                 0.6587,                0.63257,                0.27481,                 0.8455,                0.86807,               0.000331,               0.000331,               0.000331
                    295,                0.30956,                0.65973,                0.90647,                0.53949,                0.88417,                0.64708,                0.62093,                0.27556,                0.86004,                0.86855,               0.000298,               0.000298,               0.000298
                    296,                 0.2977,                0.65596,                0.89521,                0.55274,                0.83458,                0.66694,                0.63641,                0.27139,                0.85236,                0.86624,               0.000265,               0.000265,               0.000265
                    297,                0.31014,                0.65282,                 0.8923,                0.54039,                0.89124,                0.64651,                0.61588,                0.26722,                0.86163,                0.86109,               0.000232,               0.000232,               0.000232
                    298,                0.29839,                0.64226,                0.89145,                0.57663,                0.74951,                0.65917,                0.62706,                0.27134,                0.85965,                0.86111,               0.000199,               0.000199,               0.000199
                    299,                0.29368,                0.61024,                0.89083,                0.52322,                0.88959,                0.64994,                0.62174,                0.26863,                0.86627,                0.86177,               0.000166,               0.000166,               0.000166
