                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.47167,                0.88635,                0.94967,                0.57193,                0.80739,                0.67731,                0.63616,                0.35679,                0.90553,                0.85347,               0.004786,               0.004786,               0.004786
                    160,                0.46574,                0.87295,                 0.9517,                0.60655,                0.75568,                 0.7036,                0.66148,                0.32342,                0.83371,                0.83691,               0.004753,               0.004753,               0.004753
                    161,                0.45827,                0.84155,                0.94509,                0.57671,                0.76565,                0.70926,                0.66892,                0.32352,                0.93114,                0.83355,                0.00472,                0.00472,                0.00472
                    162,                0.44692,                0.84695,                0.93214,                0.59859,                0.78712,                0.70323,                0.66771,                0.32892,                0.86882,                0.83171,               0.004687,               0.004687,               0.004687
                    163,                0.46199,                0.84224,                0.93923,                0.49986,                0.87975,                0.66508,                0.62394,                0.34403,                0.97037,                0.84105,               0.004654,               0.004654,               0.004654
                    164,                0.46396,                0.85783,                0.94204,                0.57457,                0.70417,                0.69097,                0.65411,                0.32423,                0.92604,                0.82996,               0.004621,               0.004621,               0.004621
                    165,                0.46513,                0.85055,                0.93696,                0.57189,                0.74964,                0.66164,                0.61953,                0.32861,                0.89016,                0.83506,               0.004588,               0.004588,               0.004588
                    166,                 0.4624,                0.84855,                0.93977,                0.63329,                0.74323,                0.71766,                0.67722,                0.31978,                0.81252,                0.83041,               0.004555,               0.004555,               0.004555
                    167,                0.44977,                0.83866,                0.93752,                0.60731,                0.75116,                 0.7087,                0.66902,                0.32023,                0.84342,                0.83349,               0.004522,               0.004522,               0.004522
                    168,                0.44193,                0.86154,                0.94251,                0.65495,                0.69627,                  0.691,                0.64829,                0.32602,                 0.9189,                 0.8344,               0.004489,               0.004489,               0.004489
                    169,                0.44455,                0.87014,                0.93823,                0.57463,                0.77066,                  0.701,                0.66118,                0.32857,                0.86546,                0.83602,               0.004456,               0.004456,               0.004456
                    170,                0.45714,                0.86173,                0.93723,                0.54149,                0.81992,                0.69217,                0.64914,                0.32734,                0.86739,                0.83147,               0.004423,               0.004423,               0.004423
                    171,                0.45403,                0.87332,                 0.9314,                0.56321,                0.84217,                0.68452,                0.64565,                0.31649,                0.90851,                0.82756,                0.00439,                0.00439,                0.00439
                    172,                0.45482,                0.86965,                0.94806,                0.55742,                0.81842,                0.67903,                0.64199,                0.31984,                 0.9742,                0.83676,               0.004357,               0.004357,               0.004357
                    173,                0.44712,                 0.8415,                0.93638,                0.51136,                0.86414,                 0.6442,                0.61439,                0.32039,                0.95125,                0.83337,               0.004324,               0.004324,               0.004324
                    174,                0.43905,                0.82026,                0.92851,                0.56434,                0.82426,                0.70868,                0.67061,                   0.31,                0.92026,                0.82734,               0.004291,               0.004291,               0.004291
                    175,                 0.4514,                0.87335,                0.94144,                0.58961,                0.75723,                0.69641,                 0.6596,                0.30461,                0.87931,                0.82579,               0.004258,               0.004258,               0.004258
                    176,                0.46723,                0.85276,                 0.9482,                 0.5469,                 0.8029,                0.69718,                0.66163,                0.31338,                0.93322,                0.83368,               0.004225,               0.004225,               0.004225
                    177,                0.42954,                0.85576,                0.92475,                0.57773,                0.73881,                0.67213,                 0.6346,                0.31965,                0.93544,                 0.8324,               0.004192,               0.004192,               0.004192
                    178,                0.44331,                0.84691,                0.94269,                 0.5885,                0.81353,                0.67324,                0.63269,                0.32525,                0.90643,                0.83765,               0.004159,               0.004159,               0.004159
                    179,                0.44171,                0.80511,                0.93828,                0.55538,                0.81319,                0.70142,                 0.6666,                0.31292,                0.80621,                0.83461,               0.004126,               0.004126,               0.004126
                    180,                0.43804,                0.82318,                0.93323,                0.52184,                 0.9178,                0.69204,                0.66279,                0.31262,                0.85634,                0.82879,               0.004093,               0.004093,               0.004093
                    181,                0.45101,                0.81897,                 0.9422,                0.51334,                0.88613,                0.69193,                0.65569,                 0.3129,                0.95521,                0.82853,                0.00406,                0.00406,                0.00406
                    182,                 0.4521,                0.80835,                0.94639,                0.57694,                0.78468,                0.70171,                0.66606,                0.30318,                0.87593,                0.82078,               0.004027,               0.004027,               0.004027
                    183,                0.40863,                 0.8029,                0.92497,                0.57564,                0.84772,                 0.7139,                0.67858,                0.30397,                0.80631,                0.82417,               0.003994,               0.003994,               0.003994
                    184,                0.41698,                0.79378,                0.91664,                0.57226,                0.82447,                0.70419,                0.66931,                0.30588,                0.84313,                0.82678,               0.003961,               0.003961,               0.003961
                    185,                0.43315,                0.81161,                  0.936,                0.58463,                0.78393,                0.69242,                0.66269,                0.30434,                0.91744,                0.82461,               0.003928,               0.003928,               0.003928
                    186,                0.43487,                 0.8124,                0.93128,                 0.7531,                0.69504,                0.69404,                 0.6592,                0.31082,                0.81336,                0.83741,               0.003895,               0.003895,               0.003895
                    187,                0.45275,                0.84143,                0.94366,                 0.5837,                0.77579,                0.70032,                0.66235,                 0.3053,                 0.8188,                0.82546,               0.003862,               0.003862,               0.003862
                    188,                0.43693,                0.82755,                 0.9396,                0.58436,                0.78528,                 0.6871,                0.64875,                 0.3068,                0.84474,                0.82272,               0.003829,               0.003829,               0.003829
                    189,                0.45045,                0.82988,                0.94155,                0.59825,                0.83094,                0.69465,                0.65352,                0.33323,                0.89114,                0.83638,               0.003796,               0.003796,               0.003796
                    190,                0.44176,                0.81742,                0.93586,                 0.6018,                0.81112,                0.69807,                0.65733,                 0.3173,                 0.8367,                0.83072,               0.003763,               0.003763,               0.003763
                    191,                0.45048,                0.83028,                0.93988,                0.55189,                0.82843,                0.69973,                0.66315,                0.32091,                0.86447,                0.83588,                0.00373,                0.00373,                0.00373
                    192,                0.42812,                0.81361,                0.92876,                 0.5032,                0.82377,                0.68206,                0.64834,                0.31442,                  1.012,                0.83279,               0.003697,               0.003697,               0.003697
                    193,                0.43532,                 0.8176,                0.93294,                0.58957,                0.84005,                 0.7009,                0.66781,                0.30603,                0.88287,                0.82875,               0.003664,               0.003664,               0.003664
                    194,                0.44269,                0.82195,                0.94513,                 0.5534,                0.83284,                0.68262,                 0.6511,                0.29984,                0.88652,                0.82144,               0.003631,               0.003631,               0.003631
                    195,                0.43113,                0.84486,                0.93401,                0.52654,                0.81471,                0.70992,                  0.678,                0.30744,                0.87655,                 0.8255,               0.003598,               0.003598,               0.003598
                    196,                0.44316,                0.81801,                0.93812,                0.58722,                0.86531,                0.72483,                0.68559,                0.31274,                0.82889,                0.82974,               0.003565,               0.003565,               0.003565
                    197,                 0.4181,                0.81625,                0.92534,                0.53085,                0.90341,                0.71288,                0.68525,                 0.3033,                0.85246,                0.81874,               0.003532,               0.003532,               0.003532
                    198,                0.41678,                0.80156,                0.92429,                0.58922,                0.85202,                0.71195,                0.67766,                0.27758,                0.86507,                0.80978,               0.003499,               0.003499,               0.003499
                    199,                0.43275,                0.78786,                0.93659,                0.60586,                0.76436,                 0.6803,                0.65457,                0.29959,                0.87353,                 0.8217,               0.003466,               0.003466,               0.003466
                    200,                0.43321,                0.80782,                0.93276,                0.56516,                0.78276,                0.66672,                0.63529,                0.30058,                0.85766,                0.82205,               0.003433,               0.003433,               0.003433
                    201,                0.41488,                0.77422,                0.92922,                0.57681,                0.83055,                0.71772,                 0.6832,                0.29675,                0.78725,                0.81771,                 0.0034,                 0.0034,                 0.0034
                    202,                0.43484,                0.79945,                0.93411,                0.60994,                0.75131,                0.67844,                0.64897,                0.30059,                 0.8842,                0.82865,               0.003367,               0.003367,               0.003367
                    203,                0.44047,                 0.8134,                0.92992,                0.55158,                0.83059,                0.69986,                0.66557,                 0.2974,                0.90187,                0.82165,               0.003334,               0.003334,               0.003334
                    204,                0.43271,                0.76995,                0.93713,                 0.7122,                0.70346,                 0.7099,                0.67493,                 0.2923,                0.83196,                0.81377,               0.003301,               0.003301,               0.003301
                    205,                0.43078,                0.77518,                0.93922,                 0.5977,                0.70809,                0.68738,                0.65866,                0.30096,                0.82753,                0.82395,               0.003268,               0.003268,               0.003268
                    206,                 0.4047,                0.77417,                0.91645,                0.69966,                0.74304,                0.70582,                0.66737,                 0.3034,                 0.7942,                0.82143,               0.003235,               0.003235,               0.003235
                    207,                0.42826,                0.79354,                0.93867,                0.53112,                0.82354,                0.67696,                  0.648,                0.29617,                0.91448,                0.82071,               0.003202,               0.003202,               0.003202
                    208,                0.42011,                0.78168,                0.92645,                 0.5428,                0.78194,                0.70391,                0.67261,                0.30701,                 0.9206,                0.82217,               0.003169,               0.003169,               0.003169
                    209,                0.43202,                0.76619,                0.93791,                0.49534,                0.81846,                0.67566,                0.64224,                0.31348,                 1.0122,                0.82709,               0.003136,               0.003136,               0.003136
                    210,                0.43554,                 0.7856,                 0.9322,                0.57511,                0.82054,                 0.6666,                0.63565,                 0.2913,                 0.8782,                0.82026,               0.003103,               0.003103,               0.003103
                    211,                 0.4204,                0.75972,                0.92828,                0.58953,                0.83324,                0.68285,                0.64914,                0.29443,                0.87547,                0.82102,                0.00307,                0.00307,                0.00307
                    212,                0.43225,                 0.7744,                0.93958,                0.55857,                0.80046,                0.67856,                0.64503,                0.30056,                0.88188,                0.82453,               0.003037,               0.003037,               0.003037
                    213,                0.41494,                0.76837,                 0.9331,                0.53563,                0.84027,                0.68482,                0.65025,                0.29553,                0.88678,                0.82186,               0.003004,               0.003004,               0.003004
                    214,                0.42505,                0.74372,                0.92489,                0.55361,                0.83508,                0.68872,                0.65387,                0.29473,                0.82846,                0.81894,               0.002971,               0.002971,               0.002971
                    215,                0.41786,                0.76219,                0.92571,                0.57197,                0.79529,                 0.6566,                 0.6259,                0.29063,                0.87142,                0.82094,               0.002938,               0.002938,               0.002938
                    216,                0.41445,                0.77174,                0.93093,                0.54994,                0.82893,                0.68069,                0.65278,                0.28988,                0.82399,                0.81725,               0.002905,               0.002905,               0.002905
                    217,                0.43082,                0.71866,                0.92356,                0.55428,                0.79195,                0.69157,                0.66216,                0.28051,                0.84605,                0.81456,               0.002872,               0.002872,               0.002872
                    218,                0.41699,                0.74118,                0.92795,                 0.6012,                0.81148,                 0.7009,                0.67117,                 0.2865,                0.88437,                 0.8172,               0.002839,               0.002839,               0.002839
                    219,                0.41641,                0.74603,                0.92374,                0.55352,                0.83341,                0.69517,                0.66167,                0.28184,                0.82492,                0.81662,               0.002806,               0.002806,               0.002806
                    220,                0.40312,                0.74042,                0.91476,                0.58454,                0.77806,                0.68275,                0.65112,                0.28948,                0.85198,                 0.8189,               0.002773,               0.002773,               0.002773
                    221,                0.40965,                0.72465,                0.91738,                 0.6157,                0.75009,                0.68423,                 0.6559,                0.28444,                0.84411,                0.81803,                0.00274,                0.00274,                0.00274
                    222,                0.40246,                0.74656,                0.91995,                0.71473,                0.71446,                 0.6885,                0.65908,                0.29221,                0.84311,                 0.8238,               0.002707,               0.002707,               0.002707
                    223,                0.41027,                0.75382,                0.92971,                0.51408,                0.86653,                0.67479,                0.64906,                0.28646,                 1.0219,                0.81368,               0.002674,               0.002674,               0.002674
                    224,                0.41761,                0.74002,                0.92718,                0.53084,                0.84158,                0.65866,                0.62991,                0.29285,                0.85962,                0.81646,               0.002641,               0.002641,               0.002641
                    225,                0.41901,                0.73464,                0.92298,                0.55797,                0.79465,                 0.6834,                0.65033,                0.28849,                0.88888,                0.81587,               0.002608,               0.002608,               0.002608
                    226,                 0.4218,                0.73107,                0.92988,                0.56757,                 0.7965,                0.69296,                 0.6664,                0.29204,                0.84551,                0.81285,               0.002575,               0.002575,               0.002575
                    227,                0.41785,                0.70594,                0.92373,                0.58143,                0.78759,                0.69982,                0.67148,                0.28068,                0.83804,                0.81114,               0.002542,               0.002542,               0.002542
                    228,                0.40938,                0.71311,                0.92138,                0.53479,                0.87287,                0.70745,                0.67625,                0.27906,                0.83995,                0.81125,               0.002509,               0.002509,               0.002509
                    229,                0.39943,                0.73509,                0.92621,                0.58711,                0.77832,                0.69182,                0.66025,                0.27695,                0.89404,                0.81374,               0.002476,               0.002476,               0.002476
                    230,                0.40989,                0.74939,                0.92551,                0.57555,                0.79388,                0.68693,                0.65974,                0.27446,                0.78932,                0.80911,               0.002443,               0.002443,               0.002443
                    231,                0.39404,                0.69942,                0.91414,                0.57324,                0.81343,                0.71123,                0.67835,                0.28662,                0.81492,                 0.8139,                0.00241,                0.00241,                0.00241
                    232,                0.40396,                0.72227,                0.92384,                0.51669,                0.87596,                0.68577,                0.64727,                 0.2888,                 0.8398,                0.81485,               0.002377,               0.002377,               0.002377
                    233,                0.39031,                 0.7012,                0.92188,                0.55435,                0.84805,                 0.7053,                 0.6763,                0.28034,                0.82399,                0.81103,               0.002344,               0.002344,               0.002344
                    234,                0.40471,                0.73083,                0.91589,                0.53883,                0.86051,                0.68025,                0.65014,                0.28458,                0.83439,                 0.8175,               0.002311,               0.002311,               0.002311
                    235,                0.42336,                0.71774,                0.92654,                0.56193,                0.85895,                 0.7035,                0.67509,                0.28049,                0.89078,                0.81135,               0.002278,               0.002278,               0.002278
                    236,                0.40715,                0.72308,                0.91533,                0.61715,                 0.7812,                0.71701,                0.68753,                 0.2745,                0.77198,                0.81204,               0.002245,               0.002245,               0.002245
                    237,                0.39177,                0.69883,                0.90998,                 0.5655,                0.82126,                0.70547,                0.67412,                0.28016,                0.82082,                0.81089,               0.002212,               0.002212,               0.002212
                    238,                0.41515,                0.70477,                0.92822,                0.58029,                0.81213,                 0.7031,                0.67084,                 0.2813,                0.79856,                 0.8164,               0.002179,               0.002179,               0.002179
                    239,                0.39474,                0.70505,                0.92104,                0.54332,                0.84863,                0.69647,                0.66825,                0.28174,                0.82132,                0.81401,               0.002146,               0.002146,               0.002146
                    240,                0.39074,                0.71974,                0.92089,                0.68871,                0.68876,                0.69286,                0.66487,                0.28119,                 0.8596,                0.81258,               0.002113,               0.002113,               0.002113
                    241,                0.39988,                0.68674,                0.92482,                0.55045,                0.82498,                0.68874,                0.65767,                0.27734,                0.86736,                0.81657,                0.00208,                0.00208,                0.00208
                    242,                0.39944,                0.72924,                0.92501,                0.53186,                0.87244,                0.71041,                0.68067,                0.28234,                0.81112,                0.81219,               0.002047,               0.002047,               0.002047
                    243,                0.39675,                0.69222,                0.92101,                0.57216,                0.84968,                0.70803,                0.68108,                0.27899,                0.82292,                0.81085,               0.002014,               0.002014,               0.002014
                    244,                 0.3893,                0.69411,                0.92007,                0.59764,                0.79064,                0.70155,                0.67242,                0.27793,                 0.8451,                0.81376,               0.001981,               0.001981,               0.001981
                    245,                0.39604,                0.69905,                0.92092,                 0.5803,                0.73461,                0.69455,                0.66422,                0.28855,                0.83968,                0.81155,               0.001948,               0.001948,               0.001948
                    246,                0.38433,                0.68583,                0.91317,                 0.6268,                0.76197,                 0.7089,                0.68129,                0.27302,                0.79309,                0.80678,               0.001915,               0.001915,               0.001915
                    247,                0.37955,                0.68133,                0.91468,                0.58086,                0.83183,                 0.7175,                0.69306,                0.27822,                0.76651,                 0.8122,               0.001882,               0.001882,               0.001882
                    248,                 0.3786,                0.66638,                0.91135,                0.59105,                0.80841,                0.69653,                0.66809,                0.28182,                0.82487,                0.81262,               0.001849,               0.001849,               0.001849
                    249,                0.39778,                 0.6838,                0.92543,                0.55171,                0.82215,                 0.6921,                0.66935,                0.26662,                0.82283,                0.80664,               0.001816,               0.001816,               0.001816
                    250,                0.38587,                0.67101,                0.91757,                0.57797,                0.77225,                 0.7045,                0.67742,                0.26907,                0.84437,                0.80943,               0.001783,               0.001783,               0.001783
                    251,                0.38864,                0.69288,                0.92029,                0.54449,                0.88689,                0.69357,                0.66246,                0.28122,                 0.8877,                0.81038,                0.00175,                0.00175,                0.00175
                    252,                0.39031,                0.66761,                0.92076,                0.57627,                0.79521,                0.69843,                0.66874,                0.27238,                0.79663,                0.80745,               0.001717,               0.001717,               0.001717
                    253,                0.39201,                0.65688,                0.91602,                 0.5377,                0.81605,                0.68357,                0.65638,                0.27854,                0.88146,                0.81365,               0.001684,               0.001684,               0.001684
                    254,                 0.3989,                0.68661,                0.92409,                0.56086,                0.83497,                0.68286,                0.65509,                0.27289,                0.84422,                0.81136,               0.001651,               0.001651,               0.001651
                    255,                 0.3881,                0.68742,                0.91718,                 0.5835,                0.76412,                0.69687,                0.66524,                0.27745,                0.84131,                0.81088,               0.001618,               0.001618,               0.001618
                    256,                0.38515,                0.65253,                0.92468,                 0.5328,                 0.8792,                0.69644,                0.66774,                 0.2745,                0.85048,                0.80765,               0.001585,               0.001585,               0.001585
                    257,                0.39046,                0.68423,                0.91974,                0.59363,                0.78166,                 0.7137,                0.68252,                0.26869,                0.78233,                0.80514,               0.001552,               0.001552,               0.001552
                    258,                0.39481,                0.65092,                0.92737,                 0.5756,                0.81197,                0.69622,                0.66132,                0.28252,                0.81827,                0.81681,               0.001519,               0.001519,               0.001519
                    259,                0.37059,                0.64315,                0.91056,                0.56903,                0.84312,                0.69605,                0.66637,                0.27956,                0.80451,                0.81507,               0.001486,               0.001486,               0.001486
                    260,                0.38867,                0.67146,                0.91987,                0.58365,                0.78419,                0.67491,                0.64835,                0.27315,                0.84727,                0.80902,               0.001453,               0.001453,               0.001453
                    261,                0.37632,                0.64375,                0.90902,                 0.5624,                0.75921,                0.67434,                0.64642,                0.26584,                0.90233,                0.80624,                0.00142,                0.00142,                0.00142
                    262,                0.38088,                0.64958,                0.91643,                0.52684,                0.86051,                0.65645,                0.62672,                0.28203,                0.91994,                0.80804,               0.001387,               0.001387,               0.001387
                    263,                0.39076,                0.65383,                0.92597,                0.53278,                0.83732,                0.66499,                0.63649,                0.27301,                0.85761,                0.80578,               0.001354,               0.001354,               0.001354
                    264,                0.35724,                0.63138,                0.90391,                0.58353,                0.77656,                0.68613,                0.65791,                0.27262,                0.83413,                0.80749,               0.001321,               0.001321,               0.001321
                    265,                0.38053,                0.65132,                0.92165,                0.57003,                0.81362,                 0.6935,                0.66673,                0.27351,                0.79814,                0.80736,               0.001288,               0.001288,               0.001288
                    266,                0.37674,                0.64483,                0.92534,                0.56975,                0.84272,                0.69041,                0.66435,                0.27362,                0.80298,                0.80992,               0.001255,               0.001255,               0.001255
                    267,                0.36981,                0.64469,                0.91213,                0.57346,                0.82368,                0.71211,                0.68655,                0.26351,                0.83665,                 0.8061,               0.001222,               0.001222,               0.001222
                    268,                0.37635,                0.62304,                0.91673,                0.61625,                0.80391,                0.70669,                0.68039,                0.26363,                0.80336,                0.80857,               0.001189,               0.001189,               0.001189
                    269,                 0.3758,                0.63218,                0.91858,                 0.5469,                0.88943,                0.68966,                0.66156,                0.26796,                0.82385,                0.80689,               0.001156,               0.001156,               0.001156
                    270,                0.37636,                 0.6495,                0.92196,                0.56541,                0.81832,                0.68692,                0.65556,                0.27249,                0.82132,                0.80917,               0.001123,               0.001123,               0.001123
                    271,                 0.3607,                 0.6154,                0.90919,                0.55248,                0.83543,                0.67946,                 0.6506,                0.27066,                0.83564,                0.80882,                0.00109,                0.00109,                0.00109
                    272,                0.38386,                0.64049,                0.91155,                0.53952,                0.86355,                0.69577,                0.67032,                0.27164,                0.83676,                0.80513,               0.001057,               0.001057,               0.001057
                    273,                0.36776,                 0.6335,                0.91452,                0.55308,                0.82596,                0.67664,                0.65175,                0.26939,                0.86994,                0.81277,               0.001024,               0.001024,               0.001024
                    274,                0.35219,                0.59606,                 0.9081,                0.57613,                0.77436,                0.67312,                0.64851,                0.26979,                0.85892,                0.81143,               0.000991,               0.000991,               0.000991
                    275,                0.37247,                0.58727,                0.91593,                0.53125,                0.85372,                 0.6717,                 0.6429,                0.27462,                0.89685,                0.80857,               0.000958,               0.000958,               0.000958
                    276,                0.36051,                0.58813,                0.91269,                 0.5749,                0.81923,                0.68723,                0.66334,                0.27083,                0.83711,                0.80675,               0.000925,               0.000925,               0.000925
                    277,                0.37832,                0.60135,                0.92176,                0.58326,                0.76203,                0.67325,                0.64489,                0.26638,                0.86972,                0.80607,               0.000892,               0.000892,               0.000892
                    278,                0.35984,                0.62243,                0.90432,                0.53096,                 0.8818,                 0.6837,                0.66022,                0.26414,                0.84441,                0.80765,               0.000859,               0.000859,               0.000859
                    279,                 0.3614,                0.60557,                 0.9111,                 0.5455,                0.84445,                0.68239,                0.65635,                0.26546,                0.85443,                0.80759,               0.000826,               0.000826,               0.000826
                    280,                0.36985,                0.62479,                0.92338,                0.55871,                 0.8398,                0.68809,                0.66091,                 0.2604,                0.83211,                0.80725,               0.000793,               0.000793,               0.000793
                    281,                0.37404,                0.60989,                0.91995,                 0.5523,                0.81166,                0.68085,                0.65557,                0.26369,                0.85885,                0.80901,                0.00076,                0.00076,                0.00076
                    282,                0.37377,                0.61961,                0.91223,                0.55578,                0.85922,                0.68584,                0.65957,                0.26615,                0.82575,                0.80749,               0.000727,               0.000727,               0.000727
                    283,                 0.3632,                0.58994,                0.91782,                0.53883,                0.85298,                0.68983,                0.66287,                0.26556,                0.84818,                0.80628,               0.000694,               0.000694,               0.000694
                    284,                0.36179,                0.58931,                0.90579,                0.56817,                 0.8203,                0.69347,                0.66656,                  0.253,                0.82577,                0.80039,               0.000661,               0.000661,               0.000661
                    285,                0.35876,                0.60498,                0.90896,                0.53487,                0.90918,                0.67878,                0.65376,                0.25286,                0.84096,                0.79872,               0.000628,               0.000628,               0.000628
                    286,                0.36564,                0.59559,                0.91076,                0.55802,                0.85177,                0.67513,                0.64747,                0.26233,                0.84652,                0.80457,               0.000595,               0.000595,               0.000595
                    287,                0.35741,                0.56829,                 0.9096,                0.54179,                0.85731,                0.66692,                0.64192,                0.26691,                0.86194,                0.80853,               0.000562,               0.000562,               0.000562
                    288,                0.34564,                0.57551,                0.90449,                0.56253,                0.87729,                0.68558,                0.65853,                0.26623,                0.82659,                0.80842,               0.000529,               0.000529,               0.000529
                    289,                0.36546,                0.58439,                0.91996,                0.59027,                0.77903,                0.68957,                0.66141,                 0.2666,                0.81707,                 0.8075,               0.000496,               0.000496,               0.000496
                    290,                0.28286,                0.52305,                0.85427,                0.55737,                0.85375,                0.67716,                0.65121,                0.27037,                0.83305,                0.81147,               0.000463,               0.000463,               0.000463
                    291,                0.28059,                0.52399,                0.86123,                0.58063,                0.76985,                0.67489,                0.64827,                 0.2691,                0.84958,                0.80928,                0.00043,                0.00043,                0.00043
                    292,                0.28161,                0.48168,                0.85306,                0.53769,                 0.8609,                0.65803,                0.63327,                0.26283,                0.85725,                0.80752,               0.000397,               0.000397,               0.000397
                    293,                0.27395,                0.48923,                0.84597,                0.58741,                0.81791,                0.67531,                0.64913,                0.26598,                0.81352,                0.80751,               0.000364,               0.000364,               0.000364
                    294,                0.27796,                0.47847,                0.84762,                0.58201,                0.76759,                0.68521,                0.65902,                0.26409,                0.83373,                0.80504,               0.000331,               0.000331,               0.000331
                    295,                0.27888,                0.47347,                0.85183,                0.58863,                0.77489,                0.68473,                0.65817,                0.26135,                0.83212,                0.80509,               0.000298,               0.000298,               0.000298
                    296,                 0.2752,                0.46062,                0.84152,                0.60006,                0.79131,                0.69738,                0.67051,                0.25783,                0.82091,                0.80471,               0.000265,               0.000265,               0.000265
                    297,                0.27242,                0.45356,                0.85239,                0.58783,                0.80815,                0.70206,                0.67379,                0.25847,                0.81576,                0.80496,               0.000232,               0.000232,               0.000232
